100 100000 0.95 gpomdp sample_bernstein 30000000
359 224 -0.0700475814191 1.91802689027e-05 -28.4223213671 -11.9008827336
360 286 -0.0702197792935 2.53341858231e-05 -28.392469144 -11.0756820221
361 243 -0.0704325355324 2.23374224609e-05 -28.3557022675 -11.444456079
362 252 -0.0706068383011 2.80831061202e-05 -28.3256761928 -11.3888869686
363 169 -0.070834685356 2.31774729508e-05 -28.2865555348 -11.2272217574
364 160 -0.0710076277849 1.6875646738e-05 -28.2569590961 -11.2303926659
365 238 -0.0711558974937 2.33121730476e-05 -28.2316515495 -11.5466683075
366 230 -0.0713498883554 1.4258945667e-05 -28.1986324238 -11.6466908149
367 409 -0.0714721391804 3.30597021255e-05 -28.1778777382 -11.26442297
368 177 -0.0717402792802 1.64924641198e-05 -28.1324996662 -11.4527056625
369 270 -0.0718650850558 2.54047538619e-05 -28.111445837 -11.4781157773
370 213 -0.0720593482042 2.77186389421e-05 -28.0787598281 -11.3152654464
371 147 -0.0722933010438 1.43463461053e-05 -28.0395321988 -11.5233240726
372 256 -0.0724007132026 2.62658296324e-05 -28.0215717741 -11.4869901637
373 200 -0.0725919118959 2.12611515652e-05 -27.9896784671 -11.6611362851
374 219 -0.0727417019647 2.09812528325e-05 -27.9647611391 -11.6848269089
375 248 -0.0728884105328 2.61707419501e-05 -27.9404147179 -11.617328635
376 193 -0.0730870227225 1.85823698166e-05 -27.9075464143 -11.5526889423
377 253 -0.0732124497389 2.41189929839e-05 -27.8868435794 -11.2002377158
378 230 -0.0734263049517 1.85008708485e-05 -27.8516410018 -11.8279186034
379 300 -0.0735547331424 2.07817599896e-05 -27.8305585303 -11.8462611083
380 342 -0.0737066461751 2.63194968013e-05 -27.805676831 -11.4515250403
381 268 -0.0739175172554 2.38291695363e-05 -27.771238634 -11.0892026892
382 239 -0.0740892408337 2.13236093139e-05 -27.7432794575 -11.4911395935
383 277 -0.0742644777006 2.88702058939e-05 -27.7148272155 -11.0507537239
384 173 -0.0744840489168 1.20069728696e-05 -27.6792887222 -11.6157424842
385 351 -0.0745758925767 2.71522294961e-05 -27.6644602894 -11.737250983
386 251 -0.0747891533874 2.57626160384e-05 -27.6301121567 -11.488421428
387 196 -0.0749810347042 1.68823853367e-05 -27.5993067723 -11.9744155467
388 282 -0.0750861204591 2.05921644168e-05 -27.5824756082 -11.2330689661
389 334 -0.0752551327432 2.67145421958e-05 -27.5554643362 -11.4204507805
390 253 -0.075459602919 2.39159022357e-05 -27.5228827271 -11.5858107764
391 234 -0.0756540235129 2.42774449539e-05 -27.4920000409 -11.334812971
392 212 -0.0758368373395 2.44510133822e-05 -27.4630473934 -11.5423676052
393 188 -0.0760310855899 2.13125766225e-05 -27.4323751725 -11.5535465792
394 208 -0.0761928410381 2.23469315529e-05 -27.4069051388 -11.7897089942
395 205 -0.0763605989345 2.19063285869e-05 -27.3805583221 -11.2276093121
396 218 -0.0765385607229 2.49829863074e-05 -27.3526847506 -11.1613152983
397 178 -0.0767373725466 1.61352119834e-05 -27.3216374019 -11.5355113165
398 276 -0.0768709394636 1.99845873435e-05 -27.3008332425 -11.8350206688
399 322 -0.077007271584 2.91727302074e-05 -27.2796431846 -11.1389590536
400 199 -0.0772472147449 1.70221020165e-05 -27.2424584053 -11.9700047729
401 293 -0.0773685325858 2.59067573017e-05 -27.2237103403 -11.52300369
402 229 -0.0775491548619 2.49614073153e-05 -27.1958631898 -11.2368662014
403 193 -0.077737542644 1.90827400627e-05 -27.1669021501 -11.163856688
404 249 -0.0779109119518 2.60380741397e-05 -27.1403248002 -11.2508541851
405 192 -0.0781082088971 1.68081769972e-05 -27.1101663165 -11.729800484
406 287 -0.0782470231094 1.66472442978e-05 -27.0890026664 -11.4747042442
407 433 -0.0783671156458 3.0698606914e-05 -27.0707300272 -11.3514022374
408 232 -0.0786141108668 2.41355278148e-05 -27.0332551639 -11.2256930688
409 218 -0.0788124910574 2.27189351598e-05 -27.0032597675 -11.8117597297
410 211 -0.0789748396471 2.31215415294e-05 -26.9787806616 -11.2460280873
411 207 -0.079180225238 2.06818990935e-05 -26.9479000407 -11.2584274868
412 238 -0.0793534822483 2.45876247642e-05 -26.9219259192 -11.1607779115
413 202 -0.0795467329119 1.80324274042e-05 -26.8930359319 -11.5261773873
414 273 -0.0796973142231 2.44059460644e-05 -26.8705841532 -11.5663911558
415 238 -0.0798715616477 2.1106575097e-05 -26.8446683812 -11.4464870963
416 274 -0.0800441587704 2.04959910985e-05 -26.8190661732 -11.244862454
417 326 -0.0801887762764 2.10874709293e-05 -26.7976663304 -11.5995838074
418 385 -0.0803533222004 2.67389522057e-05 -26.7733750358 -11.5784221982
419 285 -0.080542168251 2.62181638989e-05 -26.7455715131 -11.4617355554
420 217 -0.0807538706632 2.44115888972e-05 -26.7144979169 -11.1331703256
421 194 -0.0809453643713 2.59823168901e-05 -26.6864766988 -11.2862525429
422 148 -0.0811490278279 1.90674415357e-05 -26.6567640832 -11.2174466984
423 188 -0.081299453093 2.31371863322e-05 -26.6348773566 -11.5253612646
424 179 -0.0815100370706 1.70308534943e-05 -26.604321356 -11.1398802141
425 265 -0.0816427784744 2.36727941052e-05 -26.5851104397 -11.6250040062
426 248 -0.0818155088995 2.31001185219e-05 -26.5601698404 -11.05393659
427 243 -0.0819965594842 2.36132749361e-05 -26.5340976882 -11.4556843691
428 230 -0.0821780828002 2.11987287211e-05 -26.5080288983 -11.185298581
429 261 -0.0823456897803 2.19232554021e-05 -26.4840219197 -11.2332356802
430 285 -0.082536673434 2.5580234758e-05 -26.4567403669 -11.4814238577
431 234 -0.0827492142421 2.68596093245e-05 -26.4264714068 -11.3002927184
432 170 -0.0829556608219 2.1601155222e-05 -26.3971627092 -11.1758079776
433 184 -0.0831444403191 1.94545169632e-05 -26.3704414718 -11.2273877304
434 229 -0.0832913868319 1.99383501099e-05 -26.3496938165 -11.5806522942
435 282 -0.08345661021 2.3937118312e-05 -26.3264200277 -11.4929890008
436 249 -0.083631410541 2.75366626804e-05 -26.3018596851 -11.4776440278
437 175 -0.0838629466856 2.0157441481e-05 -26.2694261611 -11.1785078825
438 209 -0.0840127816333 2.21517610767e-05 -26.2484969005 -11.6026768948
439 215 -0.0841952129414 2.05470612551e-05 -26.2230774563 -11.5780187652
440 246 -0.0843491707878 2.31555440383e-05 -26.2016790118 -11.2706193535
441 245 -0.0845173524982 2.43187491908e-05 -26.1783594656 -11.4237719281
442 215 -0.0847054242066 2.09148811279e-05 -26.152350861 -11.3817847143
443 243 -0.0848514848325 2.14811576438e-05 -26.1322019585 -11.0294787629
444 269 -0.0850298439769 2.5549012162e-05 -26.107656518 -11.1877212788
445 216 -0.0852207790322 1.56012990238e-05 -26.0814520445 -11.2600610874
446 351 -0.0853439716593 2.60411254376e-05 -26.0645839147 -11.5555933105
447 274 -0.0855393235507 2.54655440641e-05 -26.0378981616 -11.1563012564
448 230 -0.0857380003223 2.49499187948e-05 -26.0108368947 -11.0663193922
449 193 -0.0859244145027 2.16631358248e-05 -25.9855177324 -11.1804661162
450 204 -0.0860842950955 1.89432636829e-05 -25.9638576153 -11.2972583861
451 268 -0.0862284535858 2.48068728958e-05 -25.9443710235 -11.0520505805
452 228 -0.0864205778485 1.813274817e-05 -25.9184646304 -11.4294492224
453 319 -0.0865618383721 2.75319429367e-05 -25.8994632633 -11.2656714283
454 228 -0.0867834584868 1.95699540819e-05 -25.8697315271 -11.3978683788
455 286 -0.0869353005613 2.38920813975e-05 -25.8494164816 -11.4120891494
456 275 -0.0871236838887 2.61126453952e-05 -25.8242750681 -11.5703973518
457 209 -0.0873195830716 2.22980597719e-05 -25.7982037403 -11.3978180193
458 215 -0.0874763116433 1.83866837059e-05 -25.7773989427 -11.6718171008
459 290 -0.0876157650055 2.50451797708e-05 -25.7589271667 -11.4308630129
460 243 -0.0877990719136 2.19587315233e-05 -25.7347034919 -11.2863311569
461 251 -0.0879711606861 2.33256301317e-05 -25.7120208609 -11.2747153219
462 233 -0.0881529508831 2.56419714305e-05 -25.6881209013 -11.2203037812
463 185 -0.0883623103881 1.90007113715e-05 -25.6606742475 -11.5280074968
464 240 -0.0885320419414 2.22273649502e-05 -25.63848367 -11.4148800619
465 237 -0.0886813359795 2.19791810239e-05 -25.6190100082 -11.5199771409
466 242 -0.0888621209878 2.29033183335e-05 -25.5954848137 -11.7448874162
467 236 -0.0890157214341 2.35123736122e-05 -25.5755452122 -11.0872700164
468 218 -0.0891933563491 2.23044410167e-05 -25.5525405111 -11.5433046514
469 222 -0.0893681185564 2.28325673243e-05 -25.529965132 -11.4002626065
470 222 -0.0895453730476 2.53434784354e-05 -25.5071256366 -11.3783084979
471 179 -0.0897532516036 2.13537104889e-05 -25.4804141014 -11.2057461818
472 197 -0.0898952771696 1.80227375141e-05 -25.462210116 -11.3777259721
473 271 -0.0900417976143 2.69341281833e-05 -25.4434687602 -11.29436001
474 198 -0.0902460323959 2.11399884721e-05 -25.4174106381 -11.1885649848
475 223 -0.090395976256 2.38935795642e-05 -25.3983277927 -11.2392591773
476 203 -0.0905732116605 2.37107834364e-05 -25.3758242448 -10.8465025168
477 191 -0.090736282692 2.31561449285e-05 -25.3551693125 -11.3948020015
478 184 -0.0909241039371 2.0330491692e-05 -25.3314388269 -11.3995046554
479 210 -0.0910748716699 2.65360489808e-05 -25.3124357312 -11.4381146659
480 155 -0.0912879805842 1.60981964862e-05 -25.2856443594 -11.6618914559
481 238 -0.0914000194595 1.92356288541e-05 -25.2715916597 -11.4854420944
482 298 -0.0915307605314 2.42420994415e-05 -25.2552214026 -11.4145952875
483 272 -0.0917212590825 2.52294848695e-05 -25.2314230477 -11.2764561691
484 221 -0.0919293201105 2.05692405699e-05 -25.2055038671 -11.3836568606
485 260 -0.0920916222174 2.2974678483e-05 -25.1853379552 -11.5482966741
486 252 -0.0922478520163 2.1429194486e-05 -25.1659701238 -11.4846536142
487 277 -0.0924067762473 2.06425352985e-05 -25.1463120032 -11.3694699752
488 326 -0.0925741702907 2.74982483485e-05 -25.1256537563 -11.177830877
489 225 -0.0927864858454 2.12923536396e-05 -25.0995216222 -11.2445348496
490 250 -0.0929485928199 2.44100369533e-05 -25.0796216852 -11.5471576873
491 222 -0.0931347341151 1.91946769769e-05 -25.0568271405 -11.2876480021
492 285 -0.0932768468406 2.47384357922e-05 -25.0394642804 -11.1436252609
493 243 -0.093449043839 2.39956161265e-05 -25.0184721005 -11.1219312464
494 223 -0.0936308613565 1.92212577394e-05 -24.9963619528 -11.0832431589
495 286 -0.093762220963 2.24108181741e-05 -24.9804227447 -11.2229019895
496 290 -0.0939192791788 2.27887236024e-05 -24.9614036138 -11.6313109856
497 287 -0.0940861056344 1.6895949883e-05 -24.9412471951 -11.4851671467
498 435 -0.0942092193383 2.87850812643e-05 -24.9264023074 -11.3228709403
499 285 -0.0944227922058 2.26555541728e-05 -24.9007102813 -11.524180561
500 285 -0.0945962961983 2.48792533015e-05 -24.879894526 -11.0682528365
501 240 -0.0947840518091 2.23478798711e-05 -24.8574254388 -11.1941532316
502 242 -0.0949342794762 2.18648412464e-05 -24.8394895255 -11.2282343827
503 258 -0.0951015301141 2.51885316809e-05 -24.8195651232 -11.3308214203
504 208 -0.0952822957501 2.26265581415e-05 -24.7980825424 -11.6489408066
505 205 -0.095461918266 1.51963327139e-05 -24.7767889782 -11.1116587777
506 345 -0.0955790563429 2.64372449455e-05 -24.762931165 -11.5045572597
507 265 -0.0957747836981 2.2513750432e-05 -24.739825955 -11.3054675605
508 266 -0.0959252624452 2.35251265757e-05 -24.7221046296 -11.2907390593
509 251 -0.0960904614215 2.81982448753e-05 -24.7026920363 -11.2306371543
510 164 -0.0963397329697 1.65570083001e-05 -24.6734834903 -11.4183741076
511 243 -0.0964486016053 2.55149253937e-05 -24.660758124 -11.0426685876
512 194 -0.0966339234343 2.30362588296e-05 -24.6391400711 -11.5191153171
513 188 -0.0968171354606 9.90840350724e-06 -24.6178221091 -12.0204421194
514 433 -0.0968712168463 2.90722243505e-05 -24.611539604 -11.2218104141
515 276 -0.0970802542103 2.65957649983e-05 -24.5872999535 -11.2107945305
516 206 -0.0972657869364 1.77409766895e-05 -24.5658438822 -11.430901862
517 287 -0.097389543855 2.50083780393e-05 -24.5515621525 -11.082559356
518 250 -0.0975864695507 2.1527499234e-05 -24.5288863506 -11.4791293547
519 258 -0.097727021545 2.46874520042e-05 -24.5127391516 -11.4064098784
520 220 -0.0979105283347 2.07442818136e-05 -24.4917036373 -11.2502654412
521 250 -0.0980572636648 2.12667619298e-05 -24.4749210452 -11.1697559559
522 279 -0.0982355045852 2.5907264169e-05 -24.4545800712 -11.2930504338
523 218 -0.0984156832641 2.24637069377e-05 -24.434067979 -11.4672158503
524 222 -0.0985777482096 2.273847716e-05 -24.4156608245 -11.3362844495
525 223 -0.0987630902528 2.08657124351e-05 -24.3946594154 -11.511154433
526 254 -0.0989229399399 2.44726439062e-05 -24.3765888933 -11.2269948267
527 226 -0.0990933715335 2.65278896114e-05 -24.3573651326 -11.1661331704
528 171 -0.0992753076397 1.24542593009e-05 -24.3368925499 -11.8472081395
529 338 -0.0993670639114 2.82777023637e-05 -24.3265866342 -11.1145476379
530 224 -0.0995710988564 2.23399445171e-05 -24.3037154486 -11.2006623101
531 226 -0.0997337728731 2.43840105962e-05 -24.2855256203 -11.2490766418
532 199 -0.0999370014953 1.99052210933e-05 -24.2628569916 -11.3812255728
533 235 -0.100072861659 2.14134481518e-05 -24.2477373407 -11.1747897156
534 251 -0.100216848132 1.95302456001e-05 -24.2317434355 -11.200014631
535 306 -0.100335331111 2.16452193445e-05 -24.2186056161 -11.2712699982
536 337 -0.100488251036 2.38935728899e-05 -24.2016801536 -11.4922332194
537 316 -0.1006647829 2.2073015206e-05 -24.1821843829 -11.3693552861
538 336 -0.10082824871 2.28769891387e-05 -24.1641726585 -11.2993855499
539 329 -0.100980438042 2.70990627943e-05 -24.1474388295 -11.3751216759
540 234 -0.101183065689 2.07211670587e-05 -24.1252118779 -11.299767794
541 265 -0.101322713226 2.17836665889e-05 -24.1099284133 -11.2986619218
542 281 -0.101459513472 2.34827846629e-05 -24.0949841514 -11.0369118932
543 265 -0.101622799891 2.6457899283e-05 -24.077182143 -10.9857253561
544 204 -0.101816298159 2.11251666808e-05 -24.0561364006 -11.3039613188
545 228 -0.101971582467 1.98539038171e-05 -24.0392861235 -11.068314627
546 283 -0.102099444131 2.80571762861e-05 -24.0254376296 -10.8585548686
547 191 -0.102303390236 1.59015232014e-05 -24.0033971576 -11.3086006129
548 295 -0.102417829156 2.7140559158e-05 -23.9910558311 -11.321390544
549 210 -0.102619556224 1.72324994122e-05 -23.9693467032 -11.2195267436
550 302 -0.102746762415 2.43380882129e-05 -23.9556870249 -11.115505587
551 273 -0.102909333886 1.92913335631e-05 -23.9382631766 -11.2100334056
552 340 -0.103044670961 2.45453794507e-05 -23.9237867508 -11.275602873
553 301 -0.103231911659 2.09961795881e-05 -23.9038010324 -11.4381015995
554 331 -0.103378827987 2.04441850508e-05 -23.8881539957 -10.9041559166
555 404 -0.103538345022 3.06113309619e-05 -23.8711992236 -11.1871530408
556 222 -0.103767610662 1.89818155863e-05 -23.8468932952 -11.3509216892
557 282 -0.10389499646 2.61013611684e-05 -23.8334199539 -11.0676142194
558 219 -0.104107947797 1.71338926072e-05 -23.8109468223 -11.2683701508
559 321 -0.104225686163 2.06302507364e-05 -23.7985486309 -11.3266004307
560 369 -0.104358517796 2.96007620495e-05 -23.7845840433 -11.284830943
561 209 -0.10455872093 2.45350996402e-05 -23.7635825716 -11.2481786121
562 182 -0.104746294079 2.00874378825e-05 -23.7439558842 -11.4384615416
563 213 -0.10488979201 2.3376790891e-05 -23.7289734766 -11.3870929142
564 198 -0.105071690671 1.62217275267e-05 -23.710022037 -11.4693241588
565 302 -0.105189606263 2.62806437171e-05 -23.6977608111 -11.2390781398
566 233 -0.10537662595 2.13175506485e-05 -23.6783525627 -11.365240505
567 246 -0.105505993785 2.45929019342e-05 -23.6649548742 -11.2932000365
568 216 -0.10569484063 2.13675756185e-05 -23.6454378478 -10.9428893376
569 231 -0.105860014183 2.02763309544e-05 -23.6284066817 -10.9206316469
570 270 -0.105997957167 2.60975379418e-05 -23.6142112684 -11.080194919
571 208 -0.10620989983 2.01426129407e-05 -23.5924501887 -11.1249279818
572 244 -0.106359182198 1.956669049e-05 -23.5771585845 -11.3229142264
573 291 -0.106484660002 2.64104304347e-05 -23.5643282428 -11.4363978024
574 214 -0.106680627126 2.16202819193e-05 -23.5443318878 -11.604950091
575 228 -0.106835389831 2.35220427845e-05 -23.5285757899 -11.2285552007
576 214 -0.107001446978 2.23802819452e-05 -23.5117048366 -11.0500459661
577 217 -0.107165281695 2.00936245689e-05 -23.4950950883 -11.255440203
578 257 -0.107307559046 2.3113256754e-05 -23.4806993027 -11.1217416273
579 244 -0.107455431313 2.37423618522e-05 -23.4657653679 -11.5947860909
580 226 -0.107642359461 1.74039171156e-05 -23.4469277476 -11.4063065266
581 327 -0.10777664066 2.59446278227e-05 -23.4334235411 -11.2418647313
582 256 -0.107946594889 2.03192182233e-05 -23.4163652057 -11.403362648
583 304 -0.108095111912 2.66656625889e-05 -23.4014889826 -11.0695454226
584 231 -0.108295233927 2.16912664248e-05 -23.3814885231 -11.1604970077
585 244 -0.108446565237 1.94110473735e-05 -23.3663983049 -11.1899059814
586 297 -0.108563668763 2.19264729772e-05 -23.3547412163 -11.1126036461
587 328 -0.108733814024 2.51650152884e-05 -23.337835181 -11.0371972732
588 269 -0.108904535943 2.30939647478e-05 -23.3209087751 -11.0933549539
589 260 -0.109079181191 2.18447404594e-05 -23.303631541 -11.351489068
590 275 -0.109225788802 2.12582346911e-05 -23.289157706 -11.2618636276
591 303 -0.109377411611 2.25368965834e-05 -23.2742171812 -11.1483633154
592 311 -0.109519348489 2.52150049349e-05 -23.2602572155 -11.1872856783
593 255 -0.109687767081 2.4138982759e-05 -23.2437253741 -11.1682153616
594 235 -0.109849644625 2.17216316829e-05 -23.2278689397 -11.347241583
595 248 -0.110004105827 2.33127200856e-05 -23.2127693411 -11.161423278
596 227 -0.110152955331 1.57416154204e-05 -23.1982463151 -11.3806282625
597 366 -0.110256721567 2.7335884115e-05 -23.188138209 -11.0788605082
598 266 -0.110459069634 2.34273940048e-05 -23.1684652261 -11.3799051781
599 250 -0.110626072606 2.3485139284e-05 -23.152266552 -11.0611869645
600 239 -0.110790985913 1.49523646695e-05 -23.1363041231 -11.1916066052
601 406 -0.110891889722 2.70742445545e-05 -23.1265537556 -11.1693398407
602 295 -0.11107853383 1.68479034983e-05 -23.1085510004 -11.4409954153
603 442 -0.111192053803 3.14791367979e-05 -23.0976221597 -11.0625830437
604 227 -0.111423527524 2.52465005216e-05 -23.0753860481 -11.1638247587
605 185 -0.111609129927 1.99086656569e-05 -23.0576032699 -10.7648546847
606 219 -0.111748663125 1.79850176853e-05 -23.044261763 -11.2895852316
607 301 -0.111874936907 1.92818647785e-05 -23.0322082226 -11.2659331222
608 395 -0.112011397916 2.71395267141e-05 -23.019203741 -11.1235231607
609 291 -0.112212704024 2.39901509556e-05 -23.0000602768 -11.1873511401
610 268 -0.11239341069 2.56887515258e-05 -22.9829168708 -11.1652389325
611 211 -0.11255041359 1.69721050223e-05 -22.9680536971 -11.1370321598
612 302 -0.112650352276 2.85504849617e-05 -22.9586078962 -11.0177109854
613 192 -0.112878542955 1.84568799904e-05 -22.9370844557 -11.0924894074
614 253 -0.113013204358 2.54546075604e-05 -22.9244116774 -11.1248714455
615 209 -0.113207724996 2.01979308241e-05 -22.9061432254 -11.3115306436
616 244 -0.113340193923 1.88526309465e-05 -22.8937277314 -10.8433901609
617 317 -0.113460198289 2.21613582739e-05 -22.8824981524 -11.3457185181
618 332 -0.113616849539 2.29009810501e-05 -22.8678645302 -11.1922920893
619 331 -0.11377701444 2.46854352669e-05 -22.8529321559 -11.4617896351
620 284 -0.113951161757 2.10742259603e-05 -22.8367299049 -11.0354532492
621 326 -0.114102950565 1.97044522211e-05 -22.8226364094 -11.1452909155
622 397 -0.114226145521 2.89987838931e-05 -22.8112173483 -10.9654933095
