100 100000 0.75 gpomdp iter_bernstein 20000000
1424 705 -0.00272650556148 1.94416931053e-07 -54.2531445014 -12.0495597416
1425 692 -0.00272831075805 2.13793277675e-07 -54.2516235573 -12.0939500971
1426 672 -0.00273039164477 1.90612087528e-07 -54.2498704545 -12.2380024022
1427 738 -0.00273208047819 2.04791454212e-07 -54.248447743 -12.1276897698
1428 641 -0.00273413502759 1.84333040112e-07 -54.2467170587 -12.1615103676
1429 686 -0.00273586022766 1.88354786888e-07 -54.2452639043 -12.1188179153
1430 737 -0.00273752289158 2.01560447748e-07 -54.2438635087 -12.0692124439
1431 655 -0.00273951300037 1.80360206506e-07 -54.2421874274 -12.2061905555
1432 709 -0.00274116484779 2.47143697652e-07 -54.2407963214 -12.1758406677
1433 709 -0.00274348916965 2.1366109774e-07 -54.2388390274 -12.4031508773
1434 698 -0.00274548326031 2.13313931039e-07 -54.2371599467 -12.1541884536
1435 689 -0.00274749153106 1.67446387232e-07 -54.2354690456 -12.0962459911
1436 678 -0.00274906371504 2.0434529075e-07 -54.2341453996 -11.9695620421
1437 669 -0.00275105134611 2.05054944534e-07 -54.2324720875 -12.1609469194
1438 660 -0.00275308633893 1.8870362449e-07 -54.230759025 -12.0873121622
1439 694 -0.00275485995093 1.92095276228e-07 -54.2292660941 -12.1010697063
1440 705 -0.00275662163352 1.77511653191e-07 -54.2277832973 -12.1408557636
1441 691 -0.00275826280606 2.05330073029e-07 -54.226402016 -12.0219757712
1442 683 -0.00276022562119 1.93994838782e-07 -54.2247501317 -12.102676878
1443 660 -0.00276211815726 1.76043610726e-07 -54.223157502 -12.1146102308
1444 659 -0.00276382780442 2.21068856732e-07 -54.2217188706 -12.2043943377
1445 670 -0.00276599226605 2.03967748209e-07 -54.2198976473 -12.0043870114
1446 707 -0.00276787506478 1.87501259213e-07 -54.2183135343 -11.9763178871
1447 685 -0.00276964216315 2.15980139133e-07 -54.2168268628 -12.199165033
1448 651 -0.00277179600804 1.88869241006e-07 -54.2150149444 -12.0751816266
1449 666 -0.00277362508812 1.60781002738e-07 -54.2134763421 -11.7408911239
1450 686 -0.00277513014958 2.02810509546e-07 -54.2122103752 -11.9757910296
1451 684 -0.00277704465579 1.96953209289e-07 -54.2106001054 -12.2686038278
1452 663 -0.00277895457622 2.14509457836e-07 -54.2089938011 -12.1782815813
1453 667 -0.00278106928975 1.78516671546e-07 -54.2072153856 -12.1097270711
1454 700 -0.00278272125336 2.14333739665e-07 -54.2058262224 -12.201045951
1455 741 -0.00278460796035 2.21487640119e-07 -54.2042397587 -12.0133307091
1456 677 -0.00278673614426 1.79079995956e-07 -54.2024503727 -12.1822243241
1457 716 -0.00278835471623 2.47221346123e-07 -54.2010895605 -12.0865423256
1458 722 -0.00279063864869 2.04258782669e-07 -54.1991694797 -11.9310463741
1459 717 -0.00279249717604 2.1319760895e-07 -54.1976071473 -12.1182146042
1460 684 -0.00279451823424 1.82180297119e-07 -54.1959083031 -11.9366395005
1461 691 -0.00279622146963 1.95173424236e-07 -54.1944767058 -12.0412069702
1462 703 -0.00279801685262 2.13850547008e-07 -54.1929677501 -12.2406626737
1463 698 -0.00280001389027 2.27428719196e-07 -54.1912894232 -12.0591744927
1464 653 -0.00280230624114 2.11102211921e-07 -54.1893630585 -12.1262652016
1465 657 -0.00280440956746 2.20767781561e-07 -54.1875956766 -12.3153362612
1466 692 -0.00280649957261 1.92202809894e-07 -54.1858396182 -12.1198720398
1467 688 -0.00280829376941 1.99177450713e-07 -54.1843322064 -12.1187635497
1468 699 -0.00281015616708 2.04951235313e-07 -54.182767596 -12.2677604926
1469 696 -0.00281207313426 2.04194911107e-07 -54.1811572488 -11.9809626399
1470 667 -0.00281406517507 1.8589777153e-07 -54.1794839515 -11.9244578325
1471 680 -0.00281583312709 1.92365731514e-07 -54.1779989854 -12.1561450782
1472 714 -0.00281758801898 1.84112263208e-07 -54.1765250806 -11.8757471165
1473 691 -0.00281929989484 1.96749664545e-07 -54.1750873922 -12.1708114095
1474 714 -0.00282107709883 2.12180575694e-07 -54.173594931 -12.0042167413
1475 694 -0.00282307778395 2.06583272228e-07 -54.1719149067 -12.2001933239
1476 700 -0.00282499903918 2.14032484999e-07 -54.1703016932 -12.1708682541
1477 666 -0.00282708033997 2.1819761984e-07 -54.1685542183 -12.1174204989
1478 711 -0.00282908975543 2.17180993882e-07 -54.1668672205 -12.2827415274
1479 689 -0.00283114815911 2.18299196523e-07 -54.1651392189 -12.1662965157
1480 703 -0.00283318228403 2.13892192518e-07 -54.1634317222 -12.0353920088
1481 671 -0.00283526560336 1.85963564345e-07 -54.1616830575 -12.2063442834
1482 693 -0.0028370018864 2.08249327937e-07 -54.1602257809 -12.1285958271
1483 708 -0.00283893308897 1.8927721327e-07 -54.1586050117 -12.1907331474
1484 688 -0.00284072136373 2.01985115174e-07 -54.1571042936 -12.0823292796
1485 694 -0.00284261739923 2.25782011416e-07 -54.1555132463 -12.1691921902
1486 755 -0.00284459760157 1.87845375341e-07 -54.1538516844 -12.1080981466
1487 647 -0.00284646881251 2.04841439467e-07 -54.1522816824 -12.1531766519
1488 723 -0.00284833199967 1.83597416937e-07 -54.1507185156 -11.9565210842
1489 678 -0.00285006137192 2.08814724528e-07 -54.149267708 -12.3475890356
1490 706 -0.00285200320847 1.86475370749e-07 -54.147638765 -12.087617253
1491 702 -0.00285372634518 2.03392625846e-07 -54.1461933755 -12.1279573914
1492 634 -0.00285578848639 2.1950028031e-07 -54.1444637401 -12.2222445352
1493 677 -0.00285792894289 2.06942863521e-07 -54.1426685502 -11.8964282656
1494 661 -0.00285995855532 1.84509720938e-07 -54.1409664498 -12.2463083162
1495 708 -0.00286164384563 1.9886723875e-07 -54.139553202 -12.068116769
1496 658 -0.00286359376451 2.51635451696e-07 -54.1379181472 -12.0833148748
1497 699 -0.00286600106012 2.1940255992e-07 -54.1358997258 -12.2736255784
1498 701 -0.00286804177866 2.22978909486e-07 -54.1341887988 -11.965832982
1499 658 -0.00287027133492 1.79634767365e-07 -54.1323196921 -12.1075807919
1500 701 -0.00287193351648 2.10807317097e-07 -54.1309263289 -12.2530064164
1501 714 -0.0028738602567 1.66223601613e-07 -54.1293112954 -11.9176029772
1502 698 -0.00287538338094 1.85099203001e-07 -54.1280346587 -12.0446541288
1503 654 -0.00287721183326 1.98590976353e-07 -54.1265021958 -12.1912800741
1504 669 -0.00287914437359 1.82824889944e-07 -54.124882602 -11.9954462019
1505 673 -0.00288090260509 1.95316626066e-07 -54.1234091862 -12.0943762459
1506 675 -0.00288277580887 2.26548978902e-07 -54.1218395228 -12.08844388
1507 697 -0.00288491475985 1.89075174163e-07 -54.1200473016 -12.250625661
1508 683 -0.00288671226112 2.60017960518e-07 -54.1185412847 -12.196619307
1509 681 -0.00288924351653 2.13385642082e-07 -54.1164206615 -12.2981976461
1510 708 -0.00289122074108 1.88148839604e-07 -54.1147643234 -12.0786294016
1511 722 -0.00289290467291 1.78887680131e-07 -54.1133537701 -12.196507387
1512 704 -0.00289453796304 2.01374819576e-07 -54.111985717 -12.0741863362
1513 691 -0.00289644167576 2.45601272743e-07 -54.1103912558 -12.2669694456
1514 690 -0.00289878990545 2.03101322931e-07 -54.1084246352 -12.342384224
1515 698 -0.00290069491427 2.19923948314e-07 -54.1068293275 -11.9831105899
1516 666 -0.00290285273406 2.03930334023e-07 -54.1050224382 -12.0804078935
1517 670 -0.00290482591119 2.13466991998e-07 -54.103370283 -12.1677196201
1518 690 -0.00290684315887 2.04711968862e-07 -54.101681346 -12.1613259443
1519 659 -0.00290884646362 1.83575265023e-07 -54.1000042014 -11.8673915518
1520 664 -0.00291064248157 1.88981601668e-07 -54.0985006957 -12.3058483311
1521 725 -0.00291234299928 1.82246538026e-07 -54.0970772241 -11.9653591607
1522 656 -0.00291412412492 1.87691345079e-07 -54.0955863685 -11.8523305242
1523 694 -0.00291586749253 2.06903863953e-07 -54.0941272081 -12.1009404385
1524 676 -0.00291785421714 2.08903862894e-07 -54.0924644725 -12.1819472857
1525 689 -0.00291982289948 2.29634752124e-07 -54.0908169516 -12.0880611568
1526 638 -0.00292219361426 1.99200286239e-07 -54.0888331356 -12.2422526255
1527 647 -0.00292418282489 2.12552429451e-07 -54.0871686904 -11.9535397238
1528 739 -0.00292606809666 2.06829253484e-07 -54.0855913223 -12.1069850958
1529 653 -0.0029281178661 1.83586915618e-07 -54.0838764412 -12.1367041245
1530 716 -0.00292977716151 2.31782351427e-07 -54.0824883297 -12.188440347
1531 677 -0.00293202872584 2.0668567509e-07 -54.0806048755 -12.1781893609
1532 711 -0.00293393324042 1.6076636086e-07 -54.0790118481 -12.0084287272
1533 700 -0.00293538354512 2.17029514465e-07 -54.0777988153 -12.3030113832
1534 684 -0.00293747165704 2.22992645088e-07 -54.0760524303 -12.173620624
1535 659 -0.00293967703855 1.80127621586e-07 -54.0742081067 -11.9348251813
1536 682 -0.00294136617695 1.97766997167e-07 -54.0727956054 -12.2506609804
1537 704 -0.00294319967868 2.09470558191e-07 -54.0712624789 -12.1106212347
1538 678 -0.00294522433133 1.89494024405e-07 -54.0695696319 -12.0734977914
1539 683 -0.00294700493249 1.99498756559e-07 -54.0680809403 -12.2011409127
1540 652 -0.00294897922635 1.41709481376e-07 -54.0664304188 -12.022939966
1541 673 -0.00295031335553 1.87222834431e-07 -54.0653151438 -12.1359737825
1542 697 -0.00295205514928 2.06866672098e-07 -54.0638591575 -12.3380348143
1543 677 -0.00295405600056 1.85991804561e-07 -54.0621867321 -12.1048362639
1544 689 -0.00295578877256 1.99679001866e-07 -54.0607384778 -11.9611506901
1545 661 -0.00295773855761 2.14247553419e-07 -54.0591089491 -12.0201629412
1546 690 -0.00295976839306 1.66351670562e-07 -54.0574126373 -12.1848364034
1547 710 -0.0029612597011 1.88783301051e-07 -54.0561664444 -12.0859874024
1548 658 -0.00296310423111 2.00435397183e-07 -54.0546251764 -12.2343269399
1549 715 -0.0029649204671 2.06342952899e-07 -54.0531076484 -12.1739283768
1550 669 -0.00296691508181 2.25826779501e-07 -54.0514411905 -12.0994849774
1551 662 -0.0029691614445 2.57771657981e-07 -54.0495645427 -12.1858181771
1552 711 -0.00297157330382 1.76846122543e-07 -54.0475498014 -12.0582498836
1553 691 -0.00297320234293 2.0761568952e-07 -54.046189084 -12.1034097203
1554 698 -0.00297513155175 1.86484306369e-07 -54.0445777393 -12.0374948011
1555 746 -0.00297675119475 1.96473289812e-07 -54.0432250395 -12.1287672108
1556 710 -0.00297855123623 2.09148306654e-07 -54.0417217643 -12.3081415566
1557 739 -0.00298039842446 2.04190504213e-07 -54.0401792142 -12.1022674536
1558 657 -0.00298240160769 1.78583401364e-07 -54.0385065092 -12.1484297841
1559 713 -0.00298402189436 2.0853333397e-07 -54.037153618 -12.091151485
1560 690 -0.00298599581687 2.37648224739e-07 -54.0355055557 -12.0848099803
1561 683 -0.00298830572684 1.91778583244e-07 -54.0335771169 -12.0357037135
1562 624 -0.00299028081248 2.05586795352e-07 -54.0319283319 -12.3352935733
1563 707 -0.00299217950338 2.46534301039e-07 -54.0303434287 -12.1382717647
1564 682 -0.00299457840156 2.09419345074e-07 -54.0283411365 -12.0549445293
1565 662 -0.00299664350991 1.97398050882e-07 -54.0266175845 -12.1726929555
1566 688 -0.00299850598118 2.38190353052e-07 -54.025063262 -12.1622762407
1567 685 -0.00300079213772 1.88183765216e-07 -54.0231554929 -12.0980756149
1568 709 -0.00300251372478 2.04803594853e-07 -54.0217189512 -12.1000418558
1569 671 -0.00300450811916 1.95754909012e-07 -54.02005488 -12.166256832
1570 695 -0.00300633187068 2.07847070749e-07 -54.018533291 -12.1525363777
1571 725 -0.00300821534298 2.02848611649e-07 -54.0169619783 -11.9667665056
1572 705 -0.0030100842118 2.17427576656e-07 -54.0154029517 -12.2742304551
1573 713 -0.00301208265134 2.43329948473e-07 -54.0137359494 -12.2332383224
1574 713 -0.00301434142478 2.06852741717e-07 -54.0118519301 -12.0308444555
1575 623 -0.00301647933773 2.17553211307e-07 -54.0100688571 -12.2890620151
1576 698 -0.00301853135367 2.2172193996e-07 -54.0083575504 -12.27509178
1577 682 -0.00302065982341 1.72888178587e-07 -54.0065826146 -11.9740382924
1578 676 -0.00302231032968 1.73754541719e-07 -54.005206345 -12.1239874684
1579 685 -0.0030239469564 2.04060509773e-07 -54.0038417278 -12.0757296262
1580 683 -0.0030258801301 1.83270619977e-07 -54.0022299511 -12.2452641138
1581 672 -0.0030276333189 1.90642782165e-07 -54.000768331 -12.2179894792
1582 653 -0.00302952799943 1.79318870774e-07 -53.9991888516 -12.0882280217
1583 625 -0.00303137002243 2.12721126389e-07 -53.9976533705 -12.1999381651
1584 690 -0.00303340508799 1.83015867096e-07 -53.9959570877 -12.0209156243
1585 695 -0.00303509682244 2.05143209687e-07 -53.9945470732 -12.0034579589
1586 656 -0.0030371439905 2.76784638745e-07 -53.9928409265 -12.3326455484
1587 684 -0.00303987743306 2.00105535935e-07 -53.9905630178 -12.2248848708
1588 644 -0.00304189105036 1.96775169593e-07 -53.988885114 -12.0196771702
1589 712 -0.00304370041941 2.08207053666e-07 -53.9873775072 -12.1102399185
1590 652 -0.00304578471297 1.7944534459e-07 -53.9856409459 -11.9867191151
1591 741 -0.00304735314837 2.24576957618e-07 -53.9843342637 -12.0922566956
1592 715 -0.00304941620764 2.22801059511e-07 -53.9826156141 -12.093078882
1593 663 -0.00305160858361 1.80624614257e-07 -53.9807893727 -12.0221252193
1594 663 -0.00305335642564 2.10554862829e-07 -53.9793335273 -12.1602034886
1595 694 -0.00305535383791 1.78620594925e-07 -53.9776699146 -12.1823272854
1596 699 -0.00305700590651 2.21157543293e-07 -53.9762940214 -12.3131582259
1597 711 -0.00305905146224 2.39464827991e-07 -53.9745905308 -12.0111012692
1598 684 -0.00306136703198 2.05692123184e-07 -53.9726623266 -12.2397207354
1599 720 -0.00306322212068 1.77743471992e-07 -53.971117684 -12.0172583891
1600 673 -0.00306492637723 1.99451719018e-07 -53.9696987208 -12.1249596558
1601 712 -0.00306675314687 1.85253176948e-07 -53.9681778475 -12.0501313364
1602 668 -0.00306854186621 2.03677111054e-07 -53.9666887476 -12.1864744665
1603 675 -0.00307049821378 1.63928383954e-07 -53.9650602051 -11.8939676779
1604 692 -0.00307201263073 2.32840651523e-07 -53.9637996203 -12.0375889501
1605 706 -0.0030741940023 1.94703211361e-07 -53.9619839874 -12.023530854
1606 694 -0.00307601013295 1.98655655165e-07 -53.9604724636 -12.1755995837
1607 740 -0.00307776743262 2.11254632311e-07 -53.9590099952 -12.3039353047
1608 693 -0.00307976347382 2.08444457825e-07 -53.9573489498 -12.0449429799
1609 707 -0.00308168553927 2.02511415169e-07 -53.9557495748 -12.052670934
1610 703 -0.0030835637941 1.99645526096e-07 -53.9541867595 -11.9269202816
1611 675 -0.00308547267366 1.94537553913e-07 -53.9525985683 -12.4015605962
1612 717 -0.00308724041145 1.82077665473e-07 -53.9511279023 -12.0811850178
1613 668 -0.00308899782026 1.93065502366e-07 -53.94966592 -12.001972003
1614 690 -0.00309079910203 2.56655902551e-07 -53.9481675335 -12.2074226116
1615 649 -0.00309342449939 2.12187601537e-07 -53.9459837808 -12.2325478654
1616 673 -0.00309547383851 1.999255246e-07 -53.9442793216 -11.9856625768
1617 675 -0.00309740125119 1.75335032249e-07 -53.942676382 -11.8385569903
1618 723 -0.00309896392288 2.21237379628e-07 -53.9413768601 -12.0845357853
1619 707 -0.00310102366369 1.90655647798e-07 -53.9396640833 -12.0856411759
1620 695 -0.00310278312098 2.1688427065e-07 -53.9382011052 -12.1048728606
1621 635 -0.00310500072399 2.1543150692e-07 -53.9363573105 -12.2563700904
1622 674 -0.00310710922615 2.04826130934e-07 -53.9346043593 -12.4447357735
1623 680 -0.00310907756394 1.59412014797e-07 -53.932968054 -12.179935257
1624 700 -0.00311052582827 1.93218514779e-07 -53.9317641649 -12.0276913386
1625 684 -0.00311235547544 2.04909829167e-07 -53.9302433337 -12.1550682652
1626 705 -0.00311424006541 1.994246145e-07 -53.9286769354 -11.9520016564
1627 708 -0.00311607465539 2.07350908311e-07 -53.9271521946 -12.3496907027
1628 682 -0.00311804161306 1.8753323965e-07 -53.9255175512 -12.1587127276
1629 698 -0.00311976553563 1.75814332537e-07 -53.9240849754 -11.9551047834
1630 652 -0.00312148067099 2.09343395726e-07 -53.9226597877 -12.1616990975
1631 690 -0.00312347238779 2.23328281894e-07 -53.921004883 -12.2603206761
1632 684 -0.00312560387808 1.899643594e-07 -53.9192339695 -11.9253265904
1633 650 -0.00312747465872 2.14907849157e-07 -53.9176797716 -12.0512119004
1634 669 -0.0031295802513 1.85990467762e-07 -53.9159306197 -11.8608260625
1635 697 -0.00313130496453 2.04024827407e-07 -53.9144979672 -12.1104732628
1636 699 -0.00313319948948 2.10110687608e-07 -53.9129243586 -12.3073293824
1637 698 -0.00313517563578 2.14748349985e-07 -53.9112830661 -12.2506000038
1638 687 -0.00313723123842 2.00415673626e-07 -53.9095759018 -11.8478442434
1639 679 -0.00313913971056 1.77740201754e-07 -53.9079910385 -12.2490496655
1640 706 -0.00314076893556 2.0358133465e-07 -53.9066381561 -12.2095557693
1641 687 -0.00314270612808 2.11463766663e-07 -53.9050296429 -12.2254553613
1642 689 -0.00314470261567 2.11562145293e-07 -53.9033720096 -12.0631619705
1643 678 -0.00314674870407 1.87559131545e-07 -53.9016733145 -11.9552548887
1644 689 -0.00314851007421 1.75509930151e-07 -53.9002110946 -12.1225348881
1645 666 -0.00315020375923 1.71070705405e-07 -53.8988051495 -11.8799649675
1646 640 -0.00315190987459 1.96035874554e-07 -53.8973889703 -12.1205301528
1647 714 -0.00315370496985 1.92342506898e-07 -53.8958990239 -12.1759258932
1648 742 -0.0031553826273 2.07172547824e-07 -53.8945066369 -12.221743746
1649 706 -0.00315727962049 2.19723432212e-07 -53.8929323088 -12.3011782305
1650 703 -0.00315933456197 2.22122911389e-07 -53.8912270166 -12.0895178882
1651 673 -0.00316149692192 2.33593196985e-07 -53.889432716 -12.2956800846
1652 725 -0.00316363497223 1.97136983682e-07 -53.887658721 -12.0020185805
1653 712 -0.0031654265621 2.25522990696e-07 -53.8861722955 -12.217606507
1654 708 -0.00316751125664 2.36402720316e-07 -53.8844428079 -11.9212855398
1655 662 -0.00316985652128 1.9893129557e-07 -53.8824972995 -12.101649648
1656 715 -0.00317167500876 2.10494526873e-07 -53.8809888878 -12.1730165196
1657 675 -0.00317371769169 2.20077694879e-07 -53.8792946237 -12.1819940293
1658 701 -0.00317577214338 2.28825842044e-07 -53.8775907206 -12.0594389679
1659 679 -0.00317799147343 1.87360637453e-07 -53.8757502101 -12.1456231263
1660 678 -0.00317977544751 1.77782907329e-07 -53.8742708481 -12.1503689946
1661 689 -0.00318144395732 2.15088087546e-07 -53.8728873186 -12.1836773634
1662 683 -0.00318351005697 1.70418419691e-07 -53.8711742196 -11.9611831823
1663 664 -0.00318516317696 2.02467571306e-07 -53.8698036306 -12.1296221493
1664 643 -0.0031872121815 2.28732631029e-07 -53.868104927 -12.0410508308
1665 689 -0.0031894199359 1.73313158603e-07 -53.8662747502 -11.9418661075
1666 686 -0.00319104107737 2.00870402915e-07 -53.864930952 -12.0636921384
1667 685 -0.00319294116527 2.19179244822e-07 -53.8633560265 -12.1428008361
1668 710 -0.00319496580397 1.98094833041e-07 -53.8616779801 -11.9009930895
1669 671 -0.00319686835566 1.60241353856e-07 -53.8601012295 -12.1236778961
1670 721 -0.00319827716724 2.26052222626e-07 -53.8589337366 -12.1506219649
1671 692 -0.00320040878142 2.07114251176e-07 -53.8571673613 -11.9407816647
1672 674 -0.00320240362842 2.03945985575e-07 -53.8555144385 -12.1070574442
1673 676 -0.00320436793807 2.09975058368e-07 -53.8538869318 -12.2473711887
1674 673 -0.00320639839714 2.07860452271e-07 -53.8522047355 -12.1584391624
1675 647 -0.00320850343818 2.11678069386e-07 -53.8504608758 -12.2255793324
1676 674 -0.00321056003851 1.97306878811e-07 -53.8487572697 -12.0342887326
1677 678 -0.00321244606382 2.1672215726e-07 -53.8471950691 -12.1323753907
1678 659 -0.00321459066672 2.08197593888e-07 -53.8454188134 -11.90986503
1679 660 -0.0032166364546 2.06230919368e-07 -53.8437245251 -12.2146237333
1680 708 -0.00321854122285 1.72213930043e-07 -53.8421471362 -12.0101263664
1681 672 -0.00322018397162 2.06556597923e-07 -53.840786817 -12.2218092469
1682 716 -0.00322206728749 1.89651830799e-07 -53.8392273867 -12.1949748025
1683 687 -0.00322384785002 2.01261103643e-07 -53.8377531331 -11.9914149341
1684 683 -0.00322577426702 1.94277905814e-07 -53.83615822 -12.1094290187
1685 695 -0.00322758915079 1.76879613994e-07 -53.8346557455 -12.1230618706
1686 704 -0.00322921230633 1.99070807805e-07 -53.8333120767 -12.058102273
1687 651 -0.0032311820909 2.06113706068e-07 -53.8316815665 -12.2688439727
1688 681 -0.00323315033974 2.02345286732e-07 -53.83005244 -12.0824523102
1689 659 -0.00323514774562 1.74501451986e-07 -53.8283992949 -11.8891627898
1690 663 -0.00323684684194 1.95307385155e-07 -53.8269931356 -12.180807373
1691 649 -0.00323878106364 1.83346703315e-07 -53.8253924901 -11.8927910432
1692 698 -0.00324046710407 2.02294896319e-07 -53.8239973131 -12.0644419125
1693 667 -0.00324242086378 1.97005075504e-07 -53.8223807047 -12.234954745
1694 712 -0.00324422129185 2.11045071031e-07 -53.8208910663 -12.3136875352
1695 705 -0.00324618346193 2.58345677017e-07 -53.8192677126 -12.148175498
1696 713 -0.00324859936224 2.19125723672e-07 -53.8172691296 -12.1220565436
1697 680 -0.00325070401332 1.80880118002e-07 -53.8155281691 -12.3222131803
1698 705 -0.00325236219081 2.06453799477e-07 -53.8141566205 -12.1591854404
1699 726 -0.0032542253331 1.86840583666e-07 -53.8126156319 -12.3052091878
1700 689 -0.00325595838939 2.59836807203e-07 -53.8111823266 -12.1404825475
1701 693 -0.00325847035739 1.89732544587e-07 -53.8091049852 -12.085949552
1702 702 -0.00326022562219 2.0473795582e-07 -53.8076535288 -12.1409147151
1703 705 -0.00326211669402 2.39100287971e-07 -53.8060898714 -12.2211943964
1704 666 -0.00326449276933 2.07531516987e-07 -53.8041253292 -11.9442640038
1705 705 -0.00326642588139 2.14751516407e-07 -53.8025271502 -12.1066588313
1706 703 -0.00326841263526 2.12216053833e-07 -53.8008847362 -12.0788639296
1707 656 -0.00327050724496 1.68930023391e-07 -53.7991532834 -12.3092538427
1708 699 -0.00327205918266 2.16756357894e-07 -53.7978704977 -12.1916592571
1709 716 -0.00327403548711 2.04962289626e-07 -53.7962370439 -12.064123745
1710 735 -0.00327584071479 2.11774134166e-07 -53.7947450871 -11.9165000534
1711 670 -0.00327789050899 2.24516472681e-07 -53.7930511191 -12.235677801
1712 688 -0.00328004177661 2.38401389555e-07 -53.7912734232 -12.0692714521
1713 718 -0.00328223069234 2.44918351441e-07 -53.7894647544 -12.2870592269
1714 650 -0.0032847067854 2.14961100814e-07 -53.7874189621 -12.1801340342
1715 687 -0.00328676637984 2.29398856386e-07 -53.7857174236 -12.1046854317
1716 617 -0.00328919237344 1.80338779575e-07 -53.7837133409 -11.8247344959
1717 674 -0.00329092654821 1.84316303912e-07 -53.7822808652 -12.0240742456
1718 686 -0.00329265481927 1.8627746288e-07 -53.7808533528 -11.9798453696
1719 684 -0.00329441688106 1.64307999974e-07 -53.7793980188 -11.9483212659
1720 706 -0.00329589467023 2.03205383907e-07 -53.7781775424 -12.1006825614
1721 687 -0.00329781660623 2.04255430647e-07 -53.7765903484 -12.0569539578
1722 674 -0.00329978492672 1.98245351602e-07 -53.7749649594 -11.9566488759
1723 715 -0.00330157948657 1.99736735777e-07 -53.7734831551 -12.3246914105
1724 743 -0.00330332112374 2.07954421176e-07 -53.772045139 -11.9613396805
1725 674 -0.00330532093675 1.76635721222e-07 -53.7703940632 -12.0464230916
1726 663 -0.00330702521903 1.72839197491e-07 -53.7689870733 -12.0003727998
1727 713 -0.00330857691629 1.54795867038e-07 -53.7677061246 -12.0857492193
1728 668 -0.00331005459918 2.23422699832e-07 -53.7664863405 -12.1067531415
1729 651 -0.00331230712784 2.03924876021e-07 -53.7646270652 -12.1644689694
1730 679 -0.00331426933471 1.96682009738e-07 -53.7630075458 -12.0091430672
1731 655 -0.00331619923861 1.63304329205e-07 -53.7614147963 -12.0616700264
1732 702 -0.00331769315976 2.09655775395e-07 -53.7601819372 -12.255603925
1733 692 -0.00331967774285 2.0495302774e-07 -53.7585442587 -12.2058379067
1734 669 -0.00332166086428 2.1863224664e-07 -53.7569079 -12.3068815713
1735 736 -0.00332361485499 1.96328751198e-07 -53.7552956893 -12.1111429117
1736 675 -0.00332549614981 2.11447626964e-07 -53.7537435631 -12.2090377426
1737 676 -0.00332752477354 2.1351481494e-07 -53.7520700004 -12.2120307708
1738 668 -0.00332961401797 1.80776658686e-07 -53.7503465514 -12.1530989458
1739 697 -0.00333129331394 2.10911667298e-07 -53.7489613662 -12.1227188238
1740 708 -0.00333324005879 2.19700515027e-07 -53.7473556749 -12.0999438452
1741 646 -0.00333547149766 1.67398792552e-07 -53.7455153 -12.0625321586
1742 674 -0.00333706157381 2.15632138329e-07 -53.7442039754 -12.0396157057
1743 688 -0.0033391153351 1.9961668161e-07 -53.7425103608 -12.0023711526
1744 655 -0.00334108158983 2.3153136986e-07 -53.7408890217 -12.2833254861
1745 695 -0.00334326987721 2.17960626977e-07 -53.7390847294 -12.1668412545
1746 681 -0.00334535883212 2.06986881597e-07 -53.7373624677 -11.9999583802
1747 691 -0.00334731863184 2.11545961226e-07 -53.7357468039 -12.2343299524
1748 705 -0.00334926667009 1.93669576204e-07 -53.7341409459 -12.0417999476
1749 697 -0.00335105976159 2.00779763679e-07 -53.7326629144 -12.2921213247
1750 702 -0.00335292696288 1.89256237422e-07 -53.7311238932 -11.9370469069
1751 703 -0.00335466879814 2.43480250602e-07 -53.7296882943 -12.3003166432
1752 662 -0.00335708542599 2.00937827121e-07 -53.7276966845 -12.1126648834
1753 693 -0.003358979815 1.90345904864e-07 -53.7261355838 -12.097733844
1754 667 -0.00336083295448 1.94378607356e-07 -53.7246085754 -12.1625182011
1755 681 -0.00336267869907 2.03540264276e-07 -53.7230877588 -12.1273766234
1756 672 -0.00336465168384 1.81019342204e-07 -53.7214622101 -11.976482705
1757 693 -0.00336633246477 2.23955408126e-07 -53.7200774976 -12.2894750166
1758 653 -0.00336857310654 1.6577083066e-07 -53.7182316699 -11.9763026925
1759 706 -0.00337008365614 1.88565016116e-07 -53.7169873694 -12.0838867206
1760 689 -0.00337185457029 1.73078577692e-07 -53.7155286798 -11.9990003022
1761 726 -0.00337338761252 2.01536670742e-07 -53.7142659966 -12.3243555456
1762 709 -0.00337524086354 2.16197098529e-07 -53.7127396652 -12.2429251509
1763 672 -0.00337733236516 2.13402724012e-07 -53.7110172301 -12.0474987995
1764 677 -0.0033794037057 2.27672398339e-07 -53.7093115226 -12.0897356698
1765 698 -0.00338155736308 2.00808031028e-07 -53.7075381597 -12.2631275419
1766 711 -0.00338338376601 2.02988692168e-07 -53.7060343689 -11.9727189651
1767 689 -0.00338528634156 2.06310305595e-07 -53.7044679627 -12.2828008758
1768 667 -0.00338728405043 2.13799035767e-07 -53.7028233444 -11.9986961223
1769 659 -0.00338939222078 1.94702160791e-07 -53.7010879129 -12.1651856358
1770 696 -0.00339121768242 2.29307314396e-07 -53.6995853087 -11.9979666953
1771 674 -0.00339345883176 1.93455356982e-07 -53.6977406677 -12.0743842842
1772 656 -0.00339536072316 1.92734511284e-07 -53.6961753757 -12.1476289232
1773 738 -0.00339707017416 2.01857008274e-07 -53.6947685546 -12.1716937818
1774 682 -0.00339898171392 1.83878188132e-07 -53.6931955206 -11.957487292
