trajectory performance
1131000 -16.037198
1132000 -16.035539
1133000 -16.034016
1134000 -16.034016
1135000 -16.034016
1136000 -16.032804
1137000 -16.030806
1138000 -16.030806
1139000 -16.028912
1140000 -16.024010
1141000 -16.020379
1142000 -16.019302
1143000 -16.017509
1144000 -16.015524
1145000 -16.015524
1146000 -16.014643
1147000 -16.012689
1148000 -16.010664
1149000 -16.009084
1150000 -16.007436
1151000 -16.005321
1152000 -16.003586
1153000 -16.003586
1154000 -16.003586
1155000 -16.002968
1156000 -16.000349
1157000 -15.998538
1158000 -15.994535
1159000 -15.992891
1160000 -15.990866
1161000 -15.987742
1162000 -15.986257
1163000 -15.984504
1164000 -15.984504
1165000 -15.980770
1166000 -15.977303
1167000 -15.975690
1168000 -15.973719
1169000 -15.972779
1170000 -15.972779
1171000 -15.971304
1172000 -15.969264
1173000 -15.969264
1174000 -15.967750
1175000 -15.964040
1176000 -15.962372
1177000 -15.960908
1178000 -15.959122
1179000 -15.957514
1180000 -15.956116
1181000 -15.954424
1182000 -15.952640
1183000 -15.950870
1184000 -15.949299
1185000 -15.947446
1186000 -15.946131
1187000 -15.946131
1188000 -15.944537
1189000 -15.942323
1190000 -15.942323
1191000 -15.941288
1192000 -15.941288
1193000 -15.939828
1194000 -15.937638
1195000 -15.935717
1196000 -15.935717
1197000 -15.934819
1198000 -15.932820
1199000 -15.930779
1200000 -15.930779
1201000 -15.929438
1202000 -15.927724
1203000 -15.926218
1204000 -15.924244
1205000 -15.924244
1206000 -15.923114
1207000 -15.921268
1208000 -15.921268
1209000 -15.919599
1210000 -15.919599
1211000 -15.919599
1212000 -15.919599
1213000 -15.918961
1214000 -15.918961
1215000 -15.916646
1216000 -15.916646
1217000 -15.915039
1218000 -15.912997
1219000 -15.911370
1220000 -15.911370
1221000 -15.910296
1222000 -15.910296
1223000 -15.908452
1224000 -15.907074
1225000 -15.907074
1226000 -15.905256
1227000 -15.905256
1228000 -15.904195
1229000 -15.901889
1230000 -15.899847
1231000 -15.899847
1232000 -15.898832
1233000 -15.896703
1234000 -15.894442
1235000 -15.893472
1236000 -15.891618
1237000 -15.889381
1238000 -15.888209
1239000 -15.886152
1240000 -15.884957
1241000 -15.884957
1242000 -15.883987
1243000 -15.881377
1244000 -15.880565
1245000 -15.880565
1246000 -15.878784
1247000 -15.877061
1248000 -15.877061
1249000 -15.877061
1250000 -15.876067
1251000 -15.873936
1252000 -15.872170
1253000 -15.867929
1254000 -15.865156
1255000 -15.865156
1256000 -15.864622
1257000 -15.864622
1258000 -15.862443
1259000 -15.860538
1260000 -15.858989
1261000 -15.857487
1262000 -15.857487
1263000 -15.855893
1264000 -15.854285
1265000 -15.851908
1266000 -15.850774
1267000 -15.847216
1268000 -15.847216
1269000 -15.844033
1270000 -15.841814
1271000 -15.840929
1272000 -15.838645
1273000 -15.837931
1274000 -15.836090
1275000 -15.834833
1276000 -15.832724
1277000 -15.831579
1278000 -15.829570
1279000 -15.828071
1280000 -15.826210
1281000 -15.826210
1282000 -15.825186
1283000 -15.823662
1284000 -15.823662
1285000 -15.821925
1286000 -15.820502
1287000 -15.818754
1288000 -15.816456
1289000 -15.815368
1290000 -15.815368
1291000 -15.814114
1292000 -15.814114
1293000 -15.812955
1294000 -15.812955
1295000 -15.811292
1296000 -15.811292
1297000 -15.809806
1298000 -15.807948
1299000 -15.806110
1300000 -15.804228
1301000 -15.802459
1302000 -15.799316
1303000 -15.798228
1304000 -15.796544
1305000 -15.793124
1306000 -15.791636
1307000 -15.788249
1308000 -15.787412
1309000 -15.785557
1310000 -15.784297
1311000 -15.782699
1312000 -15.781000
1313000 -15.779537
1314000 -15.778050
1315000 -15.776375
1316000 -15.775214
1317000 -15.771351
1318000 -15.769935
1319000 -15.768136
1320000 -15.765188
1321000 -15.765188
1322000 -15.764193
1323000 -15.762696
1324000 -15.759253
1325000 -15.759253
1326000 -15.759253
1327000 -15.758829
1328000 -15.756484
1329000 -15.755216
1330000 -15.753503
1331000 -15.753503
1332000 -15.752543
1333000 -15.752543
1334000 -15.751089
1335000 -15.749146
1336000 -15.745590
1337000 -15.743892
1338000 -15.742986
1339000 -15.742986
1340000 -15.741878
1341000 -15.741878
1342000 -15.740507
1343000 -15.740507
1344000 -15.738494
1345000 -15.738494
1346000 -15.737256
1347000 -15.737256
1348000 -15.735492
1349000 -15.732052
1350000 -15.730700
